price,negotiable,bedrooms,bathrooms,city,district,house_size_sqft,land_size_perches
47500000.0,0,3,2,166,4,2850.0,6.0
40000000.0,0,4,2,166,4,2850.0,7.0
97000000.0,1,5,2,166,4,2850.0,17.9
23500000.0,0,3,2,166,4,2057.0,14.3
26000000.0,1,4,2,84,6,2750.0,14.0
115000000.0,1,5,2,75,6,5050.0,18.5
500000000.0,0,5,5,35,4,2850.0,25.5
45000000.0,1,4,3,166,4,2600.0,8.0
32000000.0,1,3,1,166,4,2850.0,10.0
85000000.0,0,4,2,33,4,2850.0,13.3
42000000.0,1,7,5,166,4,3291.0,17.0
71000000.0,1,1,1,166,4,2850.0,23.4
28500000.0,0,4,4,166,4,3200.0,12.0
180000000.0,1,6,5,32,4,3828.0,10.0
75000000.0,1,4,3,157,6,2850.0,21.0
38000000.0,0,9,6,166,4,4500.0,9.4
28000000.0,0,4,4,29,4,1360.0,7.0
45000000.0,1,5,4,166,4,2850.0,18.5
60000000.0,0,6,3,166,4,2850.0,13.0
25000000.0,1,4,3,166,4,1590.0,10.5
55000000.0,1,5,4,166,4,3192.0,17.5
55000000.0,1,5,2,166,6,2850.0,22.0
37000000.0,0,3,2,157,6,2000.0,6.75
24000000.0,0,4,3,166,4,2850.0,6.53
65000000.0,1,5,5,166,4,2042.0,7.5
350000000.0,0,5,4,166,4,2850.0,92.0
160000000.0,1,1,1,166,4,2850.0,43.52
440000000.0,1,10,10,122,17,2850.0,101.0
49000000.0,0,4,2,166,4,2850.0,26.0
49000000.0,1,1,1,166,4,2850.0,20.0
190000000.0,1,6,2,166,4,2850.0,53.0
39000000.0,0,4,2,166,4,2850.0,10.0
45000000.0,1,2,1,166,4,2850.0,18.0
95000000.0,0,5,5,166,4,2850.0,16.0
85000000.0,1,5,3,166,4,2850.0,8.5
140000000.0,1,4,2,33,4,2850.0,18.3
165000000.0,1,4,3,166,4,2850.0,28.5
129000000.0,0,6,4,166,4,2850.0,11.25
35000000.0,1,7,6,50,6,2850.0,14.0
58000000.0,0,5,4,166,4,2850.0,12.3
450000000.0,0,4,1,36,4,2850.0,15.0
37500000.0,1,5,3,166,4,2850.0,9.3
98000000.0,1,6,7,166,4,2850.0,10.8
33000000.0,1,5,3,61,4,2850.0,8.5
65000000.0,1,4,1,166,4,2734.08,10.0
36000000.0,0,4,3,166,4,2600.0,7.0
17000000.0,0,10,9,33,4,12000.0,26.4
44500000.0,1,3,3,166,4,1800.0,6.5
48000000.0,1,4,4,166,4,2800.0,10.5
49500000.0,1,4,4,166,4,3500.0,10.0
65000000.0,1,4,3,13,9,5000.0,45.0
70000000.0,1,3,3,166,4,2000.0,7.2
26000000.0,1,3,2,166,4,2850.0,6.1
48000000.0,1,5,4,166,4,3700.0,15.0
70000000.0,1,5,3,166,4,2800.0,10.5
89000000.0,1,6,4,166,4,3200.0,20.0
41000000.0,1,4,4,152,22,2850.0,9.0
26500000.0,1,3,2,166,4,1500.0,7.4
105000000.0,1,4,4,166,4,4000.0,8.0
225000000.0,0,10,10,37,4,2850.0,12.0
114800000.0,0,4,4,166,4,5930.0,15.0
188000000.0,1,3,4,166,4,4250.0,10.0
170000000.0,0,5,3,166,4,3800.0,20.0
149300000.0,1,5,4,33,4,2850.0,7.8
62000000.0,1,5,3,166,4,3000.0,10.24
161000000.0,1,4,3,166,4,3800.0,32.0
170000000.0,1,5,4,166,4,6500.0,20.5
71000000.0,1,4,3,166,4,3800.0,6.0
80000000.0,1,5,4,166,4,4000.0,10.0
139300000.0,0,5,4,166,4,4017.0,38.31
175000000.0,1,4,4,166,4,4000.0,18.0
18000000.0,1,3,2,166,4,2850.0,10.0
49500000.0,1,4,5,166,4,2850.0,6.0
62500000.0,1,4,4,166,4,2850.0,8.0
70000000.0,1,4,2,166,4,2400.0,5.7
45000000.0,0,4,4,166,4,2850.0,14.0
45000000.0,0,4,4,166,4,2850.0,14.0
38500000.0,0,4,3,166,4,2850.0,10.0
280000000.0,1,3,3,35,4,3003.0,11.0
31000000.0,1,4,3,166,4,2850.0,6.0
300000000.0,0,3,3,32,4,3500.0,16.4
280000000.0,1,6,6,27,4,2850.0,27.28
70000000.0,0,3,2,76,10,2850.0,48.0
28500000.0,1,4,3,166,4,2850.0,7.0
45000000.0,0,4,2,166,4,2850.0,11.0
120000000.0,0,5,5,126,9,2850.0,28.0
65000000.0,0,4,3,121,4,2500.0,19.5
13000000.0,0,3,1,166,4,2850.0,10.0
13500000.0,0,3,2,61,4,2850.0,10.0
140000000.0,1,4,3,147,4,3000.0,50.2
19500000.0,0,3,2,105,4,2850.0,19.5
17000000.0,1,3,1,105,4,2850.0,6.5
45000000.0,1,5,2,61,4,2850.0,10.0
10800000.0,1,3,1,156,13,2850.0,17.5
22500000.0,1,4,2,166,4,2850.0,10.0
83200000.0,0,5,2,48,5,2850.0,208.0
39500000.0,1,6,3,93,20,2850.0,10.0
12090000.0,1,1,1,44,20,2850.0,39.0
11000000.0,1,3,2,109,6,2850.0,21.0
3500000.0,1,1,1,50,6,2850.0,20.0
25000000.0,0,6,6,7,11,5609.0,36.22
20000000.0,0,3,2,166,4,2850.0,8.5
25000000.0,0,3,3,166,4,2850.0,7.0
31000000.0,1,4,2,166,4,2850.0,16.0
50000000.0,1,4,2,166,4,3000.0,15.0
18500000.0,0,3,1,61,4,2850.0,10.0
10500000.0,0,1,1,112,16,2850.0,30.0
25000000.0,1,3,1,84,6,2850.0,16.0
5500000.0,0,2,1,50,6,2850.0,12.0
22500000.0,0,1,1,2,13,2850.0,60.0
40000000.0,0,3,1,84,6,2850.0,10.0
27000000.0,1,3,2,50,6,2850.0,14.3
19800000.0,0,3,2,50,6,2850.0,34.8
9800000.0,1,3,2,50,6,2850.0,16.0
14500000.0,1,3,1,50,6,2850.0,12.5
13000000.0,0,4,1,110,6,2850.0,59.0
2000000.0,0,2,1,97,2,2850.0,1.5
4000000.0,0,3,1,97,2,2850.0,1.5
6300000.0,0,2,1,50,6,2850.0,30.0
1700000.0,1,3,1,97,2,2850.0,1.0
10500000.0,0,3,1,166,4,2850.0,20.0
13500000.0,0,3,1,61,4,2850.0,10.0
4400000.0,0,3,1,50,6,2850.0,15.0
13000000.0,0,5,1,50,6,2850.0,11.0
18500000.0,1,5,3,166,4,2850.0,10.0
44000000.0,1,4,4,166,4,2950.0,9.16
7000000.0,0,1,1,76,10,2850.0,6.75
26000000.0,1,3,2,166,4,2850.0,6.1
30000000.0,0,5,3,76,10,2850.0,8.0
23500000.0,0,3,2,166,4,2850.0,11.0
37500000.0,1,4,3,166,4,2850.0,6.8
37500000.0,1,4,3,166,4,2850.0,7.1
19500000.0,1,3,2,61,4,2850.0,7.0
14000000.0,1,3,1,61,4,2850.0,13.0
19500000.0,1,4,1,166,4,1400.0,10.0
16000000.0,0,4,2,73,9,2850.0,74.0
9500000.0,1,3,2,62,9,2850.0,12.0
35000000.0,1,4,3,166,4,2850.0,10.11
6300000.0,1,2,1,50,6,2850.0,5.2
53000000.0,0,6,3,76,10,7000.0,20.0
17000000.0,1,6,2,126,9,2850.0,10.0
12500000.0,0,4,1,166,9,2850.0,16.5
22500000.0,0,3,1,113,4,2850.0,8.65
8000000.0,1,1,1,73,9,2850.0,34.0
16000000.0,1,4,1,126,9,1400.0,11.0
25000000.0,1,7,2,126,9,2850.0,10.0
13000000.0,1,3,1,126,9,2850.0,10.0
25000000.0,1,4,3,126,9,2850.0,20.5
22275000.0,0,3,1,126,9,2850.0,16.5
10000000.0,1,3,1,126,9,2850.0,7.45
13500000.0,1,3,1,73,9,2850.0,16.5
16000000.0,1,3,2,166,9,2850.0,14.03
38000000.0,1,6,3,166,4,2850.0,30.0
110000000.0,1,1,1,142,4,2850.0,22.8
6400000.0,1,2,1,73,9,2850.0,10.0
7800000.0,1,2,1,73,9,2850.0,13.0
6800000.0,1,2,1,73,9,2850.0,10.0
8500000.0,0,3,1,73,9,2850.0,15.5
15000000.0,1,4,2,73,9,2850.0,10.0
12000000.0,0,3,1,166,9,2850.0,20.0
45000000.0,1,5,3,126,9,4000.0,10.0
6400000.0,1,2,1,126,9,2850.0,10.0
17000000.0,1,5,1,126,9,2500.0,12.75
29000000.0,1,5,2,6,1,2850.0,5.0
20000000.0,1,4,2,57,7,2850.0,52.0
49000000.0,1,6,5,166,4,2850.0,11.0
57500000.0,1,6,6,166,4,2850.0,5.7
50000000.0,1,2,1,166,4,2850.0,11.0
80000000.0,1,5,3,166,4,3800.0,10.0
75000000.0,1,6,4,166,4,3750.0,8.0
67500000.0,1,2,1,166,4,2350.0,6.25
60000000.0,1,4,2,166,4,2540.0,11.0
61000000.0,1,4,3,166,4,2850.0,7.63
50000000.0,1,3,2,166,4,2350.0,7.0
60000000.0,1,5,5,166,4,2950.0,8.0
50000000.0,1,4,4,166,4,2850.0,9.57
118000000.0,1,4,5,166,4,4500.0,7.5
50000000.0,1,4,4,166,4,3100.0,8.0
45000000.0,1,4,4,166,4,2500.0,5.8
43000000.0,0,3,2,166,4,2350.0,6.17
55000000.0,0,3,1,166,4,2850.0,14.0
15000000.0,0,2,1,92,13,1700.0,64.0
12000000.0,0,1,1,57,7,2850.0,58.0
7000000.0,1,2,1,57,7,2850.0,22.0
2600000.0,0,1,1,112,16,2850.0,20.0
14500000.0,1,4,1,92,13,2850.0,23.0
29000000.0,1,5,2,92,13,2850.0,20.0
4800000.0,1,2,1,92,13,2850.0,23.0
16000000.0,0,1,1,90,13,2850.0,54.0
12800000.0,0,2,1,166,6,1100.0,8.0
15000000.0,1,2,1,50,6,2850.0,10.0
8900000.0,0,6,1,148,16,2850.0,1.5
17000000.0,1,4,2,73,9,2850.0,10.9
75000000.0,0,1,1,126,9,2850.0,50.0
20000000.0,0,3,1,13,9,2850.0,12.5
16500000.0,0,3,2,126,9,2850.0,11.5
16500000.0,0,4,2,166,9,2850.0,12.0
7000000.0,0,4,2,126,9,2850.0,12.5
8300000.0,0,3,1,126,9,2850.0,9.7
2200000.0,1,2,1,112,16,2850.0,20.0
2200000.0,0,3,1,146,7,2850.0,20.0
2600000.0,1,2,1,17,7,2850.0,30.0
2300000.0,1,2,1,146,7,2850.0,20.0
15000000.0,0,1,1,17,7,2850.0,3.0
6000000.0,0,3,1,44,20,2850.0,25.0
11500000.0,0,6,2,4,7,2850.0,16.0
11000000.0,0,4,1,166,2,2850.0,31.0
21500000.0,1,5,2,101,15,2850.0,15.5
45000000.0,1,5,4,139,4,2410.0,11.8
100000000.0,1,5,4,166,4,3500.0,16.7
140000000.0,0,1,1,101,15,2850.0,30.0
215000000.0,0,1,1,101,15,2850.0,5.0
8000000.0,0,4,1,92,13,2850.0,15.0
12000000.0,0,1,1,76,10,2850.0,13.0
15500000.0,0,4,1,76,10,2850.0,20.0
180000000.0,0,1,1,76,10,2850.0,16.0
26500000.0,0,4,2,101,15,2850.0,11.0
280000000.0,1,4,1,101,15,2850.0,12.5
9000000.0,0,2,1,101,15,2850.0,11.5
11500000.0,0,1,1,101,15,2850.0,11.0
7500000.0,0,1,1,138,6,2850.0,11.0
2600000.0,0,2,1,100,14,2850.0,30.0
13500000.0,0,6,5,101,15,2850.0,22.0
6000000.0,0,2,1,101,15,2850.0,10.0
60000000.0,0,8,1,111,15,2850.0,11.0
5500000.0,0,3,1,146,7,2850.0,40.0
6900000.0,0,1,1,101,15,2850.0,11.0
8000000.0,0,2,1,48,5,2850.0,29.0
3000000.0,0,2,1,62,9,2850.0,11.0
85000000.0,1,1,1,92,13,2850.0,83.0
7500000.0,0,3,1,166,4,2850.0,25.42
14500000.0,0,1,1,101,15,2850.0,60.0
19500000.0,1,3,1,166,4,2850.0,11.0
27800000.0,1,3,3,166,4,1650.0,8.5
5000000.0,0,4,1,92,13,2850.0,1.0
8000000.0,0,2,1,50,6,2850.0,12.0
6500000.0,0,1,1,76,10,2850.0,12.0
160000000.0,0,3,1,50,6,2850.0,10.0
65000.0,0,2,2,166,4,2850.0,11.0
21000000.0,0,3,1,166,4,2850.0,3.0
39000000.0,1,4,3,166,4,2850.0,10.0
65000000.0,0,3,2,166,4,2850.0,10.0
27000000.0,1,3,1,166,4,2850.0,16.0
39000000.0,0,4,2,33,4,2850.0,8.0
49000000.0,0,5,3,33,4,2850.0,11.0
25000000.0,0,5,2,166,4,2850.0,6.5
40000000.0,0,1,1,73,9,2850.0,8.6
6615000.0,0,1,1,119,6,2850.0,13.5
8300000.0,0,3,1,166,6,2850.0,11.0
28500000.0,1,4,2,50,6,2850.0,16.0
8500000.0,1,2,1,73,9,2850.0,11.0
20000000.0,0,1,1,157,6,2419.0,20.0
31000000.0,1,2,2,50,6,2419.0,7.63
30000000.0,0,1,1,48,5,2850.0,23.0
2300000.0,0,1,1,100,14,2850.0,80.0
80000000.0,0,1,1,73,9,2850.0,11.0
9000000.0,1,5,1,101,15,2850.0,9.0
25000000.0,0,2,2,166,4,2850.0,20.0
7000000.0,0,1,1,76,10,2850.0,10.0
350000000.0,0,10,3,14,2,2850.0,11.0
18500000.0,1,2,1,66,6,2850.0,15.0
8000000.0,0,2,2,48,5,2850.0,29.0
18000000.0,0,2,1,166,4,1150.0,10.3
12000000.0,0,4,2,101,15,2850.0,320.0
9500000.0,0,3,2,100,14,2850.0,80.0
24500000.0,0,5,2,76,10,2850.0,10.6
8500000.0,1,4,2,92,13,2850.0,40.0
12500000.0,0,2,1,166,10,2850.0,15.0
19000000.0,1,3,1,8,4,2850.0,10.0
90000000.0,0,5,5,166,4,6000.0,26.0
56000000.0,1,4,3,166,4,2450.0,8.5
200000000.0,0,1,1,114,13,2850.0,20.0
28800000.0,1,3,2,166,4,1650.0,9.5
28500000.0,1,3,2,166,4,2850.0,10.0
26500000.0,1,3,3,166,4,1400.0,9.7
13500000.0,0,3,2,166,4,2850.0,11.0
5800000.0,0,3,1,166,4,2850.0,12.5
13500000.0,0,3,2,105,4,2850.0,8.5
12000000.0,0,3,1,166,4,2850.0,8.5
11500000.0,0,3,1,166,4,2850.0,10.0
12000000.0,0,3,1,166,4,2850.0,8.5
19000000.0,0,3,1,166,4,2850.0,12.0
18500000.0,0,3,1,166,4,2850.0,10.0
3300000.0,0,3,1,163,16,2850.0,40.0
7000000.0,0,1,1,166,4,2850.0,6.0
4500000.0,0,1,1,166,4,2850.0,8.0
8500000.0,0,1,1,166,4,2850.0,8.0
15500000.0,0,1,1,105,4,2850.0,35.0
12500000.0,0,1,1,166,4,2850.0,10.0
3800000.0,0,1,1,166,4,2850.0,16.0
22500000.0,0,1,1,166,4,2850.0,8.0
12800000.0,0,3,1,166,4,2850.0,8.0
16500000.0,0,5,3,166,4,2850.0,10.0
16500000.0,0,3,2,166,4,2850.0,7.0
32000000.0,0,5,4,166,4,2850.0,9.5
11500000.0,0,1,1,166,4,2850.0,11.0
6500000.0,0,3,1,166,4,2850.0,10.0
31000000.0,0,4,4,166,4,2850.0,14.0
11500000.0,0,1,1,166,4,2850.0,11.0
22500000.0,0,1,1,166,4,2850.0,11.0
65000000.0,0,5,2,166,4,2850.0,11.0
18000000.0,1,5,3,166,4,2850.0,6.0
27500000.0,1,3,2,76,10,1500.0,26.0
28000000.0,1,3,2,166,4,2500.0,15.0
25000000.0,1,3,3,122,17,2970.0,11.0
35000000.0,1,7,3,166,4,3300.0,8.87
26500000.0,1,3,1,166,4,2850.0,10.0
33000000.0,1,7,2,166,4,2500.0,19.0
25000000.0,0,3,3,166,4,2500.0,11.6
39000000.0,1,5,2,166,4,2315.0,10.0
25500000.0,1,4,2,166,6,1600.0,104.0
70200000.0,1,6,2,166,4,2850.0,26.0
45000000.0,1,2,1,166,4,2850.0,12.0
155000000.0,1,6,6,166,4,2850.0,14.8
11200000.0,0,3,1,50,6,2850.0,7.5
30000.0,0,3,1,79,11,2850.0,11.0
32500000.0,0,5,3,166,6,2850.0,12.5
8326800.0,0,1,1,48,5,2850.0,11.0
110000000.0,0,4,4,166,4,5000.0,20.0
180000000.0,0,6,5,166,4,3828.0,10.0
20000000.0,0,2,2,142,4,2850.0,11.0
105000000.0,1,8,3,166,4,2850.0,17.5
60000000.0,0,5,5,166,4,3000.0,8.7
13500000.0,0,2,1,166,4,2850.0,6.5
48000000.0,0,2,1,41,4,6000.0,8.5
158000000.0,0,5,5,32,4,6500.0,10.0
110000000.0,1,6,4,166,4,3437.0,11.0
55000000.0,0,4,3,139,4,2300.0,7.7
79550000.0,0,9,8,166,4,3000.0,14.5
44000000.0,0,4,2,121,4,1390.0,6.25
28000000.0,0,3,3,41,4,2850.0,5.5
62000000.0,0,4,2,34,4,2800.0,11.0
90000000.0,0,5,5,166,4,3820.0,10.1
56500000.0,0,4,2,166,4,2400.0,12.5
119000000.0,0,4,3,166,4,3000.0,20.0
16000000.0,0,3,3,166,4,2850.0,2.8
54000000.0,0,3,2,166,4,2850.0,12.0
25000000.0,1,3,2,166,4,2850.0,11.0
48500000.0,1,4,3,166,4,500.0,14.0
19000000.0,0,3,1,166,4,2850.0,11.0
70000000.0,0,6,3,166,4,2850.0,13.8
400000000.0,0,5,5,166,4,5500.0,80.0
110000000.0,0,4,4,33,4,2000.0,9.48
30000000.0,1,3,2,166,4,1600.0,10.14
70000000.0,1,3,3,166,4,2850.0,14.0
30000000.0,0,2,1,166,4,2000.0,4.8
12000000.0,0,8,6,34,4,5000.0,11.0
220000000.0,0,4,3,33,4,3900.0,11.0
15000000.0,0,2,2,166,4,840.0,3.5
240000000.0,0,6,5,33,4,3500.0,11.0
60000000.0,0,4,2,166,4,2850.0,7.7
69000000.0,0,5,4,166,4,1350.0,7.7
7000000.0,0,2,1,57,7,2850.0,11.0
33300000.0,0,2,2,101,15,2850.0,11.0
17500000.0,0,3,1,101,15,2850.0,11.0
150000000.0,1,4,3,166,4,3940.0,21.0
33000000.0,0,9,9,112,16,2850.0,80.0
12000000.0,1,3,2,166,4,2850.0,15.0
17500000.0,1,3,1,166,4,2850.0,13.0
34000000.0,1,3,1,166,4,2850.0,10.0
560000000.0,1,3,2,166,4,2500.0,7.65
46000000.0,0,4,3,152,22,2150.0,7.6
35000000.0,1,4,4,166,4,2850.0,8.0
42500000.0,1,4,2,166,4,2850.0,4.0
23000000.0,0,3,1,166,4,2850.0,5.69
48000000.0,1,3,3,166,4,2850.0,11.0
35000000.0,1,1,1,166,4,2850.0,5.9
30000000.0,1,3,2,166,4,2850.0,12.75
14800000.0,0,3,1,166,4,2850.0,10.0
13500000.0,0,3,2,166,4,2850.0,10.0
44500000.0,1,3,3,166,4,1800.0,6.5
4500000.0,1,2,1,73,9,2850.0,10.0
25000000.0,1,3,1,166,4,2850.0,10.0
80000000.0,1,4,2,166,4,2850.0,10.0
26000000.0,0,2,1,166,4,2850.0,7.1
325000000.0,0,2,2,32,4,8000.0,10.5
17500000.0,1,3,2,133,4,2850.0,6.5
46000000.0,1,4,4,166,4,3500.0,3.0
32000000.0,0,3,2,41,4,2850.0,5.0
76000000.0,0,4,2,166,4,3000.0,6.0
78000000.0,1,4,4,166,4,2850.0,11.0
12000000.0,0,2,2,166,4,2850.0,6.0
19500000.0,0,2,1,166,4,2850.0,8.0
42000000.0,0,4,2,166,4,3000.0,12.0
25000000.0,0,4,3,166,4,3000.0,10.0
20300000.0,0,4,2,166,4,3000.0,15.0
30500000.0,0,4,3,166,4,3500.0,10.0
7600000.0,0,3,1,61,4,2850.0,10.0
16500000.0,0,4,1,166,4,2850.0,15.0
16500000.0,0,4,1,121,4,2850.0,6.5
13500000.0,0,4,1,61,4,2850.0,10.0
7500000.0,0,2,1,61,4,2850.0,12.6
8500000.0,0,2,1,166,4,2850.0,6.4
16500000.0,0,3,1,61,4,2850.0,12.5
25000000.0,0,3,2,166,4,2850.0,10.0
13000000.0,0,3,1,105,4,2850.0,10.0
10300000.0,0,3,1,105,4,2850.0,8.0
7000000.0,0,3,1,105,4,2850.0,10.0
19500000.0,0,3,2,61,4,2850.0,8.0
19500000.0,0,3,2,61,4,2850.0,8.6
10000000.0,0,2,1,61,4,2850.0,13.65
18500000.0,0,3,2,166,4,2850.0,9.0
17500000.0,0,3,2,8,4,1070.0,11.0
37500000.0,1,5,4,166,4,3000.0,10.0
39000000.0,1,2,1,166,4,2850.0,18.1
185000000.0,1,6,2,166,4,2850.0,16.3
40000000.0,0,3,2,166,4,1350.0,6.0
28500000.0,0,5,4,50,6,2850.0,11.0
170000000.0,0,5,5,166,4,2850.0,20.0
14000000.0,0,3,2,166,6,1010.0,5.05
172000000.0,0,5,4,166,4,2850.0,15.21
75000000.0,0,6,4,166,4,2850.0,10.0
32000000.0,0,4,1,157,6,2850.0,6.5
85000000.0,0,7,6,33,4,4500.0,8.3
97000000.0,1,1,1,166,4,3428.0,13.7
46500000.0,0,5,3,166,4,2750.0,10.0
85000000.0,0,5,7,50,6,5000.0,12.75
270000000.0,0,6,2,27,4,8000.0,27.0
31000000.0,0,4,2,166,4,2850.0,6.5
65000000.0,0,5,5,157,6,3000.0,10.0
86000000.0,0,4,3,41,4,3700.0,7.0
140000000.0,0,4,4,166,4,2800.0,11.0
145000000.0,0,4,3,33,4,2850.0,11.0
95000000.0,0,5,3,166,4,4200.0,20.0
260000000.0,0,9,6,33,4,4500.0,11.0
185000000.0,0,4,3,32,4,2850.0,11.0
107000000.0,0,6,4,34,4,2850.0,11.0
1000000.0,0,3,2,33,4,2850.0,20.0
52500000.0,0,4,3,76,10,2850.0,32.0
28000000.0,0,4,3,76,10,2850.0,9.0
9800000.0,1,4,1,76,10,2850.0,10.0
32500000.0,0,5,3,76,10,2850.0,11.0
8500000.0,0,3,1,76,10,2850.0,17.0
39000000.0,0,2,1,76,10,2850.0,16.0
5000000.0,0,1,1,76,10,2850.0,9.7
19500000.0,0,4,2,76,10,2850.0,10.0
9800000.0,0,4,2,76,10,2850.0,10.0
28000000.0,0,3,1,76,10,2850.0,17.0
37500000.0,0,5,3,76,10,2850.0,11.0
45000000.0,0,4,2,76,10,2850.0,20.0
11500000.0,0,2,2,76,10,2850.0,23.0
29000000.0,0,1,1,76,10,2850.0,20.0
14500000.0,0,1,1,76,10,2850.0,11.0
13500000.0,0,1,1,76,10,2850.0,11.0
9300000.0,0,2,1,76,10,2850.0,13.5
14500000.0,0,2,1,166,10,2850.0,11.0
58000000.0,0,5,3,76,10,2850.0,10.0
22500000.0,0,5,4,76,10,2850.0,65.0
47500000.0,0,4,2,76,10,2850.0,27.0
17500000.0,0,3,2,166,10,2850.0,12.0
28500000.0,0,4,2,76,10,2850.0,16.5
65000000.0,0,4,4,166,4,3000.0,6.0
26000000.0,1,6,2,50,6,2850.0,13.5
35000000.0,1,3,2,8,4,2000.0,7.0
55000000.0,1,3,3,166,4,1633.0,11.0
98000000.0,0,5,3,41,4,5639.0,23.36
19500000.0,1,5,2,166,10,2850.0,19.5
7000000.0,0,1,1,162,4,2850.0,3.8
35000000.0,0,3,2,166,4,2850.0,11.0
25000000.0,0,3,2,87,4,2850.0,11.0
16500000.0,0,3,2,73,9,2850.0,10.0
25000000.0,1,2,1,50,6,2850.0,10.0
17000000.0,1,2,2,50,6,2850.0,16.0
4600000.0,0,3,1,50,6,2850.0,11.0
9500000.0,1,3,1,61,4,2850.0,6.0
10800000.0,1,3,1,166,4,2850.0,6.3
20000000.0,1,3,2,8,4,1250.0,6.0
70000000.0,1,5,4,147,4,4700.0,14.5
59000000.0,1,4,4,147,4,3000.0,10.0
65000000.0,0,4,4,15,4,3000.0,8.0
69000000.0,0,4,3,41,4,3000.0,7.5
45000000.0,0,5,3,76,10,2850.0,19.5
133000000.0,1,4,3,139,4,4500.0,13.0
135000000.0,1,4,3,139,4,5000.0,10.0
210000000.0,1,6,6,166,4,6670.0,35.0
59500000.0,1,5,4,166,4,3400.0,12.12
52000000.0,0,5,2,166,4,2800.0,10.0
135000000.0,1,4,5,166,4,4500.0,9.0
67500000.0,0,5,4,147,4,4000.0,10.0
80000000.0,1,4,3,15,4,3000.0,13.2
60000000.0,0,4,3,166,4,4000.0,15.0
120000000.0,0,7,6,139,4,5000.0,15.0
75000000.0,0,5,5,96,4,4500.0,8.5
59000000.0,0,4,3,20,4,3000.0,7.0
39000000.0,0,4,2,8,4,2500.0,7.05
53000000.0,1,3,2,166,4,1432.0,11.0
55000000.0,0,3,3,166,4,2400.0,8.0
58500000.0,0,5,4,166,4,3500.0,8.1
23000000.0,0,3,2,166,4,1600.0,10.32
58000000.0,0,5,4,166,4,3403.0,12.5
67500000.0,1,4,5,128,4,4100.0,10.0
95000000.0,0,4,3,20,4,3900.0,15.0
47500000.0,0,4,3,147,4,3000.0,8.5
94000000.0,0,4,4,166,4,3500.0,7.0
190000000.0,1,5,5,166,4,4600.0,9.03
34000000.0,1,5,3,166,4,2850.0,10.0
42500000.0,0,4,4,98,4,3000.0,5.5
250000000.0,0,4,4,166,4,5000.0,21.0
45000000.0,0,3,3,166,4,2700.0,8.0
53000000.0,0,4,4,98,4,4500.0,13.0
65000000.0,0,5,4,166,4,3000.0,7.0
84000000.0,0,4,4,166,4,4600.0,16.0
125000000.0,0,4,4,166,4,3000.0,10.0
109000000.0,0,4,2,166,4,5000.0,9.0
60000000.0,0,4,3,166,4,2850.0,11.0
85000000.0,1,4,3,166,4,2850.0,8.9
86600000.0,1,5,4,166,4,4200.0,11.4
102000000.0,0,4,4,36,4,3200.0,10.0
61000000.0,1,6,4,166,4,2800.0,6.5
130000000.0,0,5,4,166,4,4000.0,20.0
105000000.0,1,6,2,15,4,3800.0,10.0
110000000.0,1,3,2,139,4,3200.0,10.0
110000000.0,1,4,5,166,4,3000.0,10.0
88000000.0,1,4,3,147,4,4516.0,9.8
200000000.0,1,6,6,121,4,6200.0,28.0
260000000.0,1,4,4,139,4,7000.0,17.3
56000000.0,1,4,3,166,4,3218.0,6.0
60000000.0,1,3,3,166,4,2500.0,9.0
80000000.0,1,4,3,166,4,3000.0,13.2
48000000.0,1,3,3,166,4,1162.0,11.0
160000000.0,1,5,5,32,4,6500.0,10.0
150000000.0,1,2,2,166,4,1268.0,10.0
79000000.0,1,4,3,20,4,5500.0,10.0
70000000.0,1,3,2,36,4,2325.0,7.6
68000000.0,1,4,4,166,4,4000.0,7.0
35500000.0,1,4,2,133,4,2700.0,7.7
85000000.0,1,4,3,166,4,4000.0,12.0
55000000.0,1,4,3,166,4,4000.0,10.0
170000000.0,1,4,3,166,4,3200.0,20.0
88000000.0,0,4,4,121,4,2801.0,8.0
125000000.0,1,7,7,59,2,2850.0,2.91
285000000.0,1,4,4,35,4,5000.0,9.0
37000000.0,1,3,3,75,6,3200.0,6.9
550000000.0,1,4,3,101,15,17400.0,64.0
180000000.0,1,5,5,166,4,6000.0,32.0
85000000.0,1,4,3,126,9,5000.0,12.0
14000000.0,1,3,3,50,6,5462.0,14.5
98000000.0,1,4,3,139,4,2900.0,11.1
290000000.0,1,5,4,166,4,4000.0,12.8
48000000.0,1,4,4,166,4,2800.0,10.5
51000000.0,1,3,2,166,4,3000.0,7.0
89000000.0,1,6,4,166,4,3200.0,20.0
70000000.0,0,4,4,166,4,3981.0,7.0
54000000.0,0,3,4,166,4,2988.0,10.3
75000000.0,1,5,5,166,4,3800.0,6.2
13500000.0,1,2,2,166,4,2850.0,8.5
8700000.0,0,2,1,166,6,2850.0,4.25
10800000.0,0,3,1,64,6,2850.0,8.0
21500000.0,1,4,2,50,6,2850.0,5.8
13500000.0,0,2,1,73,9,2850.0,5.0
16500000.0,0,4,3,138,6,2850.0,10.0
22500000.0,0,4,3,50,6,2850.0,5.0
12000000.0,0,3,1,52,6,2850.0,10.0
27000000.0,0,3,2,50,6,2850.0,7.0
11000000.0,0,3,1,92,13,2850.0,9.5
7500000.0,0,4,1,92,13,2850.0,21.0
120000.0,0,1,1,101,15,2850.0,11.0
50000000.0,1,1,1,101,15,2600.0,17.0
