negotiable,bedrooms,bathrooms,city,district,house_size_sqft,land_size_perches,price
1,3,2,114,13,2850.0,15.0,9000000.0
0,1,1,166,4,2850.0,4.0,31000000.0
0,2,2,166,4,1500.0,9.0,13500000.0
0,4,1,89,4,2850.0,10.5,16500000.0
0,4,2,50,6,2850.0,12.5,160000000.0
0,3,1,62,9,2500.0,23.0,14000000.0
0,3,1,62,9,2850.0,10.0,4200000.0
0,5,2,166,10,2850.0,16.0,26500000.0
0,3,3,166,4,2850.0,29.0,20000000.0
0,5,3,166,6,2850.0,12.5,32500000.0
0,3,1,85,6,2850.0,10.0,4200000.0
0,6,5,96,4,4500.0,14.0,62000000.0
0,3,1,62,9,2850.0,12.5,6000000.0
0,3,1,64,6,2850.0,10.0,8500000.0
1,2,3,53,13,3000.0,17.0,7500000.0
0,1,1,166,4,2850.0,11.3,19200000.0
0,2,1,112,16,2850.0,60.0,1800000.0
0,2,1,166,4,1065.0,9.0,37500000.0
1,2,1,142,4,1108.0,4.2,15000000.0
0,2,1,166,4,2850.0,6.0,24000000.0
0,3,2,147,4,2850.0,15.0,49000000.0
0,3,1,166,6,2850.0,14.0,5500000.0
1,6,3,166,4,2850.0,8.5,37000000.0
0,3,2,33,4,3050.0,9.92,57000000.0
0,4,1,165,6,2850.0,10.0,15000000.0
0,3,3,23,19,2850.0,10.0,32000000.0
1,3,3,27,4,2850.0,3.0,45000000.0
0,1,1,122,17,2850.0,28.0,80000000.0
1,4,2,73,9,2916.6,16.81,45000000.0
0,4,3,166,4,2850.0,13.38,41500000.0
0,6,6,166,4,2300.0,5.7,55000000.0
0,3,3,76,10,2850.0,10.0,55000000.0
0,1,2,9,4,2850.0,40.0,4500000.0
1,1,1,166,6,2850.0,40.0,20000000.0
0,5,4,166,4,2850.0,15.7,79000000.0
0,1,1,112,16,2850.0,30.0,10500000.0
1,2,1,74,15,2850.0,10.0,4500000.0
0,3,1,101,15,2850.0,80.0,9000000.0
0,10,10,166,4,6500.0,20.0,175000000.0
0,3,1,166,6,2850.0,12.0,10500000.0
1,1,1,110,6,2850.0,17.9,8000000.0
0,4,2,92,13,2850.0,15.0,12000000.0
1,4,1,109,6,2850.0,18.0,11000000.0
0,1,1,109,6,2850.0,30.0,2700000.0
1,4,6,20,4,4400.0,12.8,95000000.0
1,4,3,51,10,2850.0,11.0,8500000.0
0,4,1,92,13,2850.0,40.0,6500000.0
0,3,3,41,4,2000.0,6.68,38000000.0
0,3,2,50,6,2850.0,34.8,19800000.0
0,4,1,48,5,2850.0,1.0,100000000.0
1,3,3,96,4,2850.0,8.0,25000000.0
1,6,7,166,4,7500.0,16.75,165000000.0
0,5,2,73,9,2850.0,33.0,45300000.0
0,4,2,42,6,2850.0,15.0,22000000.0
1,5,2,73,9,2500.0,14.0,30000000.0
0,1,1,166,4,2850.0,2.5,3500000.0
0,2,1,50,6,2850.0,6.0,5000000.0
0,4,2,64,6,2000.0,8.0,27500000.0
0,3,3,166,4,2850.0,2.8,16000000.0
1,3,2,162,4,2850.0,3.5,12000000.0
1,5,3,166,4,2850.0,6.0,78000000.0
0,1,1,66,6,2850.0,11.0,30000.0
0,4,1,42,6,2850.0,36.0,6700000.0
0,3,1,61,4,2850.0,9.6,10500000.0
0,4,2,138,6,2850.0,19.0,27500000.0
1,5,4,76,10,2850.0,12.0,55000000.0
0,2,1,166,4,2850.0,4.0,9800000.0
0,3,2,48,5,2850.0,11.0,45000000.0
1,5,5,61,4,2850.0,8.5,28500000.0
0,4,1,166,4,2000.0,42.0,27300000.0
0,4,4,166,4,2801.0,8.0,88000000.0
1,4,3,166,4,2000.0,13.85,50000000.0
0,5,5,35,4,5000.0,8.7,220000000.0
0,3,1,73,9,2850.0,10.5,7800000.0
0,3,3,61,4,2600.0,40.0,45000000.0
1,3,1,166,4,2850.0,17.0,18500000.0
0,4,1,61,4,2850.0,10.0,13500000.0
0,4,4,82,4,2850.0,7.9,31000000.0
0,1,1,22,16,2850.0,15.0,12000000.0
0,1,1,66,6,2850.0,11.0,20000.0
0,4,2,157,6,2850.0,11.0,64000000.0
0,4,3,133,4,2850.0,7.5,42500000.0
1,2,1,109,6,2850.0,14.0,11500000.0
0,3,2,142,4,2850.0,7.31,22500000.0
0,3,2,166,4,2850.0,6.0,43000000.0
1,4,3,92,13,1200.0,15.0,13000000.0
1,7,2,123,4,2850.0,28.0,17500000.0
0,4,2,166,4,2400.0,8.0,150000.0
1,2,1,10,2,2850.0,6.2,3800000.0
1,3,1,61,4,2850.0,16.0,10500000.0
1,3,1,73,9,2850.0,15.0,7700000.0
0,3,1,166,4,2850.0,11.5,23000000.0
0,4,1,122,17,3000.0,12.0,135000000.0
1,2,1,133,4,2850.0,11.0,48000.0
0,4,3,166,4,2850.0,8.25,63000000.0
0,2,1,166,4,2850.0,9.5,13500000.0
1,4,2,166,13,2850.0,20.0,14200000.0
1,6,3,166,4,2850.0,10.0,24000000.0
1,4,2,66,6,2850.0,30.0,28500000.0
1,5,5,32,4,6500.0,10.0,160000000.0
0,3,1,50,6,2850.0,15.0,6350000.0
0,3,1,76,10,2850.0,11.0,35000.0
0,8,3,50,6,2850.0,21.0,18500000.0
1,4,2,166,6,2850.0,19.0,5800000.0
1,4,3,82,4,2850.0,6.0,275000000.0
0,4,2,166,4,2000.0,7.3,32500000.0
0,3,1,76,10,2000.0,60.0,18000000.0
0,4,3,73,9,2850.0,10.0,17500000.0
0,3,1,41,4,2850.0,24.7,85000000.0
1,3,1,50,6,2850.0,6.0,8500000.0
0,3,2,13,9,2850.0,20.0,12000000.0
1,4,1,92,13,2850.0,30.0,11000000.0
0,1,1,76,10,2850.0,7.5,4600000.0
1,3,1,76,10,2850.0,11.0,16500000.0
1,5,2,48,5,2850.0,39.0,23500000.0
0,4,2,121,4,1390.0,6.25,44000000.0
0,5,3,48,5,2850.0,11.0,7800000.0
0,3,1,50,6,2850.0,13.0,17000000.0
0,3,1,76,10,2850.0,24.0,22000000.0
0,5,1,74,15,2850.0,10.0,22500000.0
1,4,3,166,4,4000.0,10.0,55000000.0
0,4,3,41,4,3700.0,7.0,86000000.0
1,2,1,166,6,2850.0,10.0,6400000.0
0,3,3,75,6,2850.0,10.0,23500000.0
0,2,1,166,4,1700.0,16.2,14175000.0
1,5,3,8,4,2500.0,14.0,93000000.0
1,3,2,126,9,4000.0,17.0,25500000.0
0,1,1,166,4,2850.0,4.0,160000000.0
1,6,6,121,4,6200.0,28.0,200000000.0
0,5,3,166,4,3000.0,7.5,49000000.0
0,3,3,166,6,1850.0,6.6,39500000.0
0,10,10,109,6,2850.0,20.0,26000000.0
0,4,3,8,4,3400.0,8.0,39000000.0
1,4,2,49,1,2850.0,1.0,25000000.0
0,4,2,166,4,3000.0,15.0,50000000.0
0,1,1,48,5,2850.0,11.0,13500000.0
1,4,2,166,4,2850.0,15.0,45000000.0
0,3,1,13,9,2850.0,10.0,10000000.0
0,3,1,133,4,2850.0,6.5,15000000.0
0,6,4,76,10,2850.0,7.0,37500000.0
0,2,1,58,4,2850.0,10.0,7500000.0
0,4,3,166,4,3500.0,10.0,30500000.0
1,2,1,156,13,2850.0,20.5,8500000.0
0,2,1,166,4,2850.0,10.0,7500000.0
1,4,2,166,4,2080.0,13.9,25500000.0
0,5,4,147,4,4000.0,10.0,67500000.0
0,2,1,101,15,2850.0,10.0,6000000.0
0,1,1,76,10,2850.0,70.0,5500000.0
1,2,1,42,6,2850.0,15.0,8000000.0
0,2,2,166,4,2850.0,8.0,21000000.0
0,1,1,92,13,2850.0,10.0,20000000.0
1,3,2,15,4,2850.0,15.0,57000000.0
1,5,1,66,6,2850.0,20.0,14500000.0
0,3,2,50,6,2000.0,11.0,23800000.0
0,3,1,146,7,2850.0,12.0,9000000.0
1,7,7,166,4,1400.0,11.0,140000000.0
0,3,1,64,6,2850.0,12.0,14000000.0
0,2,1,166,4,2850.0,2.5,9500000.0
0,9,2,133,4,2850.0,37.0,170000000.0
0,1,1,114,13,2850.0,238.0,71400000.0
0,3,1,73,9,2700.0,10.5,8200000.0
0,1,1,109,6,2850.0,50.0,55000000.0
1,3,1,29,4,2850.0,3.5,18500000.0
0,4,3,166,6,2850.0,8.0,14000000.0
0,3,1,166,4,2850.0,15.0,7500000.0
0,1,1,166,4,2850.0,11.0,11500000.0
0,1,1,166,6,2850.0,7.0,14000000.0
1,3,2,54,4,1500.0,10.0,18500000.0
1,4,3,166,4,3500.0,7.0,55000000.0
1,4,4,147,4,3000.0,10.0,59000000.0
0,7,5,121,4,3500.0,13.4,4800000.0
0,5,1,109,6,2850.0,186.0,80000000.0
0,4,2,50,6,3000.0,16.0,80000000.0
0,3,1,48,5,2850.0,10.0,9000000.0
1,4,3,41,4,2850.0,7.63,61000000.0
1,3,5,166,4,2850.0,6.0,85000000.0
0,4,2,119,6,2850.0,25.0,8500000.0
1,1,1,41,4,2850.0,6.0,55000000.0
0,2,1,166,4,2850.0,8.0,10000000.0
1,2,1,126,9,2850.0,7.5,5000000.0
0,1,1,76,10,2850.0,11.2,45000000.0
0,3,1,61,4,2850.0,10.0,9500000.0
0,4,3,166,4,2850.0,11.0,60000000.0
1,4,2,33,4,2850.0,2.65,29000000.0
0,2,1,166,9,2850.0,15.0,5700000.0
0,3,1,166,4,1125.0,9.0,25000000.0
0,3,1,166,4,2850.0,10.0,13000000.0
1,4,3,166,4,2800.0,6.3,34000000.0
1,3,2,73,9,1800.0,10.0,19000000.0
0,1,1,32,4,2850.0,19.1,380000000.0
1,3,3,166,4,2850.0,14.0,70000000.0
1,3,1,66,6,2850.0,21.0,11550000.0
0,5,3,76,10,2850.0,18.0,47500000.0
0,3,1,73,9,1572.0,11.0,33800000.0
1,3,1,41,4,950.0,6.0,35000000.0
1,4,2,60,5,3240.0,18.0,55000000.0
0,1,1,69,4,2850.0,13.0,22500000.0
0,3,2,166,4,2850.0,6.0,27000000.0
1,8,1,166,4,2850.0,13.0,45000000.0
0,8,5,50,6,2850.0,8.0,65000000.0
0,3,1,69,4,2850.0,10.0,13500000.0
1,5,5,166,4,4050.0,9.1,72500000.0
1,3,1,81,6,2850.0,20.0,15000000.0
0,3,2,166,4,2850.0,11.0,23500000.0
0,3,2,166,4,2850.0,7.0,26500000.0
0,6,2,109,6,2850.0,45.0,17500000.0
1,4,1,50,6,2850.0,13.5,6000000.0
0,2,1,90,13,4500.0,39.9,53000000.0
1,3,1,85,6,2850.0,10.0,5500000.0
0,4,1,144,6,2850.0,6.4,19500000.0
1,4,2,166,4,2850.0,21.6,49500000.0
0,4,4,50,6,2100.0,6.0,35000000.0
0,3,1,76,10,2850.0,10.0,8500000.0
1,3,2,50,6,1700.0,6.5,19000000.0
0,2,1,109,6,5000.0,28.0,6300000.0
0,2,1,166,4,2850.0,6.5,17500000.0
1,3,2,166,4,4505.0,15.0,70000000.0
0,6,5,166,4,4000.0,10.0,52000000.0
1,4,3,166,4,3600.0,8.0,85000000.0
0,6,4,166,4,2450.0,8.0,45000000.0
1,2,1,73,9,2850.0,10.0,12500000.0
1,3,2,166,4,2850.0,7.0,280000000.0
1,3,1,97,2,2850.0,1.0,1700000.0
0,4,1,166,4,2635.0,30.0,12000000.0
0,2,2,69,4,2850.0,5.0,9000000.0
1,6,2,166,4,2850.0,26.0,70200000.0
0,3,1,126,9,2850.0,12.0,5000000.0
0,4,2,92,13,2850.0,32.0,28000000.0
0,1,1,166,4,2850.0,11.0,30000.0
0,4,1,48,5,2850.0,15.0,9000000.0
1,1,1,64,6,2850.0,21.5,20000000.0
0,4,3,73,9,9000.0,25.0,120000000.0
0,5,7,166,6,5000.0,12.75,80000000.0
0,2,1,36,4,2850.0,2.0,95000000.0
0,2,1,82,4,2850.0,11.0,11000000.0
1,3,1,42,6,2850.0,12.0,8500000.0
0,3,2,166,4,2850.0,10.0,13500000.0
1,6,3,166,4,2850.0,30.0,38000000.0
1,4,3,166,4,2550.0,14.0,32500000.0
0,3,2,166,4,2850.0,3.0,21500000.0
0,5,5,166,4,4000.0,58.0,380000000.0
0,3,1,166,4,2850.0,8.5,12000000.0
0,7,6,51,10,4500.0,33.0,100000000.0
1,4,4,166,4,2500.0,5.8,45000000.0
1,4,2,166,6,1600.0,104.0,25500000.0
1,3,3,122,17,2970.0,11.0,25000000.0
0,4,3,133,4,2850.0,7.0,9800000.0
0,2,1,50,6,2850.0,5.0,4500000.0
0,4,1,166,4,2850.0,9.5,13000000.0
1,5,2,50,6,3000.0,50.0,130000000.0
1,2,1,58,4,2850.0,8.0,3500000.0
1,4,3,62,9,2200.0,26.0,48000000.0
0,4,3,166,4,2800.0,11.5,38500000.0
0,1,1,48,5,2850.0,80.0,30000000.0
1,4,1,166,4,2000.0,11.0,24500000.0
1,4,4,50,6,2850.0,36.0,59500000.0
1,5,3,166,4,3500.0,20.0,33000000.0
1,4,2,57,7,2850.0,52.0,20000000.0
1,4,3,57,7,2850.0,20.0,10000000.0
0,4,3,89,4,2850.0,6.5,37000000.0
0,4,3,50,6,3400.0,10.0,49000000.0
0,3,1,166,10,2850.0,25.0,16500000.0
1,3,1,50,6,2850.0,154.0,27720000.0
1,3,4,166,4,4250.0,10.0,188000000.0
0,1,1,13,9,2850.0,25.0,12500000.0
1,3,1,166,6,2850.0,12.0,18000000.0
1,7,7,166,4,6522.0,14.27,150000000.0
0,2,1,8,4,2850.0,10.0,7500000.0
0,3,1,166,4,2850.0,12.0,19000000.0
0,2,1,142,4,2850.0,5.0,22000000.0
0,2,2,166,4,2850.0,2.0,7000000.0
0,3,2,50,6,2850.0,3.0,10500000.0
0,5,3,96,4,3100.0,10.0,55000000.0
1,2,1,166,4,2850.0,10.5,13500000.0
0,3,1,119,6,2850.0,14.5,3500000.0
1,4,3,15,4,7000.0,26.0,160000000.0
1,5,3,73,9,2850.0,13.5,46500000.0
0,2,1,62,9,2850.0,11.0,6700000.0
0,2,1,50,6,2850.0,6.0,7900000.0
1,4,2,66,6,2850.0,12.5,13000000.0
1,2,2,50,6,2850.0,16.0,17000000.0
1,4,2,73,9,4000.0,21.0,19500000.0
0,3,2,166,4,3000.0,7.0,51000000.0
1,7,2,166,4,2500.0,19.0,33000000.0
1,3,1,76,10,2850.0,12.0,16500000.0
1,3,3,166,4,1162.0,11.0,48000000.0
0,3,1,137,19,2850.0,15.0,16000000.0
0,4,1,48,5,2850.0,12.0,55000000.0
0,3,1,97,2,2850.0,1.5,4000000.0
0,5,2,126,9,3000.0,10.0,32000000.0
0,3,3,166,4,1800.0,10.6,18000000.0
1,2,2,166,4,1268.0,10.0,150000000.0
0,3,1,141,20,2850.0,10.0,7000000.0
0,3,1,66,6,2850.0,15.0,10700000.0
0,10,10,117,6,2850.0,25.0,25000000.0
1,3,2,166,4,2850.0,3.5,23000000.0
0,4,2,50,6,2850.0,11.0,24000000.0
1,1,1,119,6,2850.0,18.0,12000000.0
0,3,3,166,4,2850.0,6.0,59000000.0
1,3,3,166,4,2500.0,9.0,60000000.0
0,2,1,66,6,850.0,8.0,15500000.0
0,2,1,166,4,2850.0,4.0,12000000.0
1,3,1,73,9,2850.0,10.0,12500000.0
0,3,3,166,4,2700.0,8.0,45000000.0
1,1,1,66,6,2850.0,30.0,60000000.0
1,3,1,92,13,2850.0,15.0,15000000.0
1,4,2,166,13,2850.0,32.2,23000000.0
0,3,1,166,4,2850.0,10.0,13500000.0
0,5,2,29,4,4670.0,7.5,51000000.0
0,4,1,50,6,2000.0,12.85,12300000.0
0,3,2,34,4,1190.0,11.0,160000.0
1,1,1,166,4,2850.0,7.0,21000000.0
0,2,1,50,6,2850.0,16.6,8000000.0
0,3,3,32,4,3500.0,16.4,300000000.0
1,3,1,73,9,2850.0,6.7,11500000.0
0,4,1,42,6,2850.0,22.0,12500000.0
0,3,1,62,9,2850.0,12.0,16000000.0
1,3,2,165,6,2850.0,6.0,4650000.0
0,4,2,166,4,2850.0,4.8,15000000.0
1,3,2,64,6,2500.0,9.5,12900000.0
1,2,1,166,6,2850.0,15.0,3200000.0
0,2,1,166,6,2850.0,10.0,6000000.0
0,3,1,83,12,2850.0,11.0,15000000.0
0,1,1,166,4,2850.0,6.0,55000000.0
0,3,2,50,6,2850.0,7.0,27000000.0
0,1,1,166,4,2850.0,15.0,9500000.0
0,3,1,166,17,2850.0,24.0,8800000.0
1,3,1,117,6,2850.0,20.0,19000000.0
0,4,3,166,4,3200.0,7.0,59000000.0
0,1,1,42,6,2850.0,15.0,4800000.0
1,4,2,76,10,2850.0,14.5,9000000.0
1,5,2,75,6,5050.0,18.5,115000000.0
0,2,1,165,6,2850.0,15.0,6900000.0
0,3,1,117,6,2850.0,20.0,19000000.0
1,5,3,61,4,2850.0,14.9,44500000.0
0,4,1,126,9,2850.0,10.0,16000000.0
0,5,1,76,10,2850.0,10.0,6200000.0
1,3,1,166,4,1160.0,10.0,11800000.0
0,2,1,62,9,2850.0,20.0,5000000.0
0,2,1,166,4,2850.0,2.5,4000000.0
0,3,2,76,10,2850.0,48.0,70000000.0
0,5,2,165,6,2850.0,15.0,14500000.0
0,2,2,155,9,2850.0,95.0,160000000.0
1,3,2,166,4,1235.0,6.3,41000000.0
1,3,2,61,4,2850.0,8.5,25000000.0
1,4,2,166,4,2850.0,5.8,27500000.0
1,3,3,126,9,2850.0,16.5,34000000.0
0,4,4,36,4,3200.0,10.0,102000000.0
1,7,6,139,4,2850.0,12.5,113000000.0
1,4,3,15,4,3000.0,6.0,59000000.0
1,5,4,166,4,4000.0,12.8,290000000.0
1,8,6,166,4,6000.0,7.36,109000000.0
1,3,1,166,4,2500.0,16.62,20800000.0
0,1,2,119,6,2850.0,80.0,4300000.0
0,3,2,73,9,2850.0,12.9,8500000.0
1,5,2,76,10,2850.0,29.0,49000000.0
0,3,2,8,4,1600.0,8.5,28500000.0
0,10,10,166,4,2850.0,12.0,255000000.0
1,5,3,50,6,4400.0,10.0,39000000.0
0,4,3,166,4,2824.0,10.73,49500000.0
0,2,1,73,9,2850.0,10.0,4700000.0
0,3,2,50,6,3000.0,19.77,27000000.0
1,3,2,166,4,1300.0,9.0,18000000.0
1,1,1,166,4,2850.0,20.0,49000000.0
1,9,9,166,15,2850.0,80.0,200000000.0
1,1,1,81,6,2850.0,7.0,9500000.0
1,4,3,64,6,4000.0,10.5,90000000.0
0,6,4,166,4,16.0,16.0,30000000.0
1,2,1,166,6,2850.0,17.0,4700000.0
1,4,4,166,4,2500.0,5.8,45000000.0
1,2,1,58,4,2850.0,20.0,3000000.0
1,3,2,13,9,2850.0,10.0,29000000.0
0,6,5,166,4,2850.0,9.5,85000000.0
0,5,2,50,6,2850.0,15.0,16000000.0
1,3,2,50,6,1200.0,7.0,15000000.0
0,4,4,64,6,2700.0,6.3,39000000.0
1,4,1,138,6,2850.0,28.0,1050000.0
0,3,2,75,6,2850.0,11.0,18500000.0
0,1,1,73,9,2850.0,22.0,9000000.0
1,5,2,92,13,2850.0,200.0,60000000.0
0,5,3,166,4,3850.0,13.7,99000000.0
0,5,5,166,4,4600.0,9.03,190000000.0
0,5,3,76,10,2850.0,9.88,26000000.0
0,5,3,31,4,4000.0,12.8,300000000.0
1,4,3,166,4,3200.0,20.0,65000000.0
1,3,2,133,4,2850.0,8.0,16000000.0
0,1,1,42,6,2850.0,11.0,65000000.0
0,4,2,9,4,1600.0,14.0,26700000.0
1,2,1,166,4,2850.0,10.0,18000000.0
0,3,1,105,4,2850.0,23.0,13500000.0
1,4,3,76,10,2850.0,22.5,21000000.0
0,3,2,76,10,2850.0,21.0,19000000.0
1,3,1,73,9,2850.0,10.0,9000000.0
0,3,1,166,4,2850.0,6.9,12000000.0
0,3,1,13,9,2850.0,20.0,4500000.0
0,1,1,48,5,2850.0,50.0,25000000.0
0,1,1,166,4,2850.0,11.0,4890000.0
0,5,3,166,4,2990.0,15.0,80000000.0
0,3,2,133,4,2850.0,7.0,18500000.0
1,4,2,166,4,2850.0,15.0,22500000.0
0,2,1,27,4,2850.0,11.0,60000000.0
0,5,4,166,10,2850.0,20.0,60000000.0
0,3,3,133,4,2850.0,8.2,25000000.0
1,5,4,147,4,4700.0,14.5,70000000.0
0,7,6,139,4,5000.0,15.0,120000000.0
1,4,4,166,4,4600.0,16.0,84000000.0
0,5,5,166,4,2250.0,8.0,80000000.0
0,2,1,11,18,2850.0,20.0,1400000.0
0,1,1,148,16,2850.0,1.0,6000000.0
0,3,1,166,6,2850.0,10.0,8800000.0
0,2,1,166,4,2850.0,6.95,25715000.0
1,1,1,48,5,2850.0,23.0,8600000.0
0,1,1,73,9,2850.0,10.0,2900000.0
0,4,2,66,6,2850.0,3.8,6800000.0
0,3,2,50,6,2850.0,6.7,33000000.0
1,3,4,166,4,2700.0,13.0,95000000.0
0,4,2,109,6,2850.0,77.0,50000000.0
1,3,1,166,4,3200.0,10.0,12000000.0
0,5,3,166,4,2850.0,4.0,20000000.0
1,4,2,42,6,2850.0,100.0,31000000.0
0,6,4,50,6,2850.0,17.0,22000000.0
0,3,1,62,9,2850.0,17.0,8500000.0
1,2,1,50,6,2850.0,18.0,6500000.0
1,3,2,166,4,2850.0,15.3,21000000.0
1,3,1,166,4,2850.0,7.0,18800000.0
1,3,1,84,6,2850.0,20.0,18000000.0
1,3,3,166,4,1800.0,6.5,44500000.0
1,3,1,101,15,2850.0,10.0,16500000.0
1,5,2,62,9,2850.0,42.0,25000000.0
1,7,2,98,4,2850.0,10.0,25000000.0
0,1,1,73,9,2850.0,11.0,80000000.0
0,1,1,50,6,2850.0,11.0,8500000.0
0,4,4,89,4,2250.0,8.0,33000000.0
0,3,3,15,4,2700.0,10.5,42000000.0
0,6,5,61,4,8000.0,60.0,180000000.0
1,3,2,166,4,2850.0,6.2,21500000.0
0,4,3,50,6,2265.0,12.0,32000000.0
0,2,2,19,6,2850.0,20.0,12800000.0
0,5,3,166,4,2850.0,6.6,28500000.0
0,3,1,166,4,2850.0,4.0,15000000.0
1,2,1,97,2,2850.0,40.0,1000000.0
0,2,2,166,4,2850.0,16.0,18000000.0
0,5,4,166,4,2850.0,8.5,48000000.0
1,4,3,166,4,2850.0,8.9,85000000.0
0,2,1,79,11,2850.0,20.0,9500000.0
0,4,4,50,6,4500.0,9.0,79500000.0
1,6,1,126,9,2850.0,11.0,15000000.0
0,2,1,166,4,2850.0,4.0,14500000.0
1,4,4,113,4,5500.0,14.6,59000000.0
1,2,1,89,4,2850.0,17.0,15000000.0
1,3,2,50,6,2850.0,20.0,16000000.0
1,5,5,147,4,5500.0,21.0,140000000.0
0,3,3,66,6,2850.0,11.0,48500000.0
1,6,5,166,4,2850.0,3.3,35000000.0
1,3,2,117,6,2850.0,10.0,22500000.0
0,3,1,101,15,2850.0,25.0,8000000.0
1,2,1,73,9,2850.0,11.0,27500000.0
0,5,5,166,4,5500.0,80.0,400000000.0
1,3,2,166,4,2350.0,7.0,50000000.0
0,1,1,62,9,2850.0,10.0,5700000.0
1,5,3,166,4,2850.0,10.5,68000000.0
1,3,2,92,13,2850.0,16.37,11000000.0
1,3,1,123,4,2850.0,16.0,8700000.0
0,3,3,84,6,1250.0,8.5,23800000.0
1,3,2,166,4,2586.35,9.5,25000000.0
1,2,1,61,4,2850.0,7.75,6900000.0
1,3,1,66,6,2850.0,10.0,17500000.0
1,4,4,166,4,2850.0,9.8,17000000.0
0,3,2,61,4,2850.0,10.0,13500000.0
1,4,4,122,17,2970.0,11.0,25000000.0
1,4,3,166,20,2850.0,47.0,8000000.0
0,3,1,166,6,2850.0,80.0,5500000.0
0,4,2,126,9,2850.0,8.5,13500000.0
0,7,1,166,13,2850.0,40.0,7800000.0
1,3,2,82,4,1750.0,10.0,18000000.0
0,6,6,41,4,7000.0,28.0,200000000.0
0,4,1,61,4,2850.0,14.0,44500000.0
0,2,1,50,6,2850.0,15.0,6500000.0
0,5,3,166,4,1335.5,12.5,25000000.0
1,1,1,166,4,2850.0,6.0,20000000.0
1,7,1,57,7,2850.0,40.0,4500000.0
0,4,1,61,4,2850.0,10.0,11500000.0
0,5,3,166,4,2850.0,15.0,35000000.0
1,3,1,50,6,2850.0,17.0,13000000.0
0,1,1,119,6,2850.0,13.5,6615000.0
1,3,2,66,6,2850.0,23.0,22000000.0
0,4,2,50,6,2850.0,15.0,8500000.0
1,3,1,8,4,2850.0,10.0,19000000.0
0,4,5,166,4,3300.0,9.4,52500000.0
0,1,1,114,13,2850.0,80.0,7700000.0
1,3,1,141,20,2850.0,39.0,4000000.0
0,5,4,35,4,12.5,11.0,425000000.0
1,2,1,146,7,2850.0,20.0,2300000.0
1,4,5,166,4,4500.0,9.0,135000000.0
0,3,2,61,4,2850.0,16.5,18000000.0
1,5,3,31,4,4000.0,12.8,240000000.0
1,4,2,106,13,2850.0,32.0,29000000.0
0,3,1,165,6,2850.0,12.0,9000000.0
1,3,1,109,6,2850.0,14.0,22500000.0
1,3,2,73,9,2850.0,11.0,13500000.0
1,3,1,61,4,2850.0,10.0,14000000.0
0,4,2,48,5,2850.0,19.0,16500000.0
0,8,1,35,4,2850.0,28.5,28000000.0
1,3,2,98,4,2850.0,7.5,41500000.0
1,3,1,73,9,2850.0,13.0,15500000.0
1,4,2,126,9,2850.0,10.03,22500000.0
0,3,1,41,4,2850.0,10.0,26500000.0
1,2,1,166,4,2850.0,11.0,5700000.0
0,4,1,166,9,2850.0,16.5,12500000.0
1,3,3,166,4,4000.0,10.5,45000000.0
1,4,3,166,4,4650.0,10.0,62500000.0
0,1,1,42,6,2850.0,36.0,6700000.0
0,3,1,166,4,2850.0,54.7,12300000.0
1,3,2,166,4,2850.0,12.0,25000000.0
1,1,1,100,14,2850.0,6.4,17500000.0
0,3,1,126,9,2850.0,9.7,8300000.0
0,1,1,63,13,2850.0,15.0,8000000.0
0,4,1,166,4,1200.0,9.5,11500000.0
1,4,1,166,4,2850.0,17.0,30000000.0
0,3,1,166,6,2850.0,16.0,17000000.0
1,3,1,75,6,2850.0,20.0,11000000.0
1,3,3,166,4,2850.0,6.68,39000000.0
0,1,1,166,4,2850.0,10.0,92000000.0
0,2,1,41,4,2850.0,11.7,40000000.0
0,4,2,119,6,2850.0,15.0,31500000.0
1,1,1,90,13,2850.0,80.0,4000000.0
1,2,1,66,6,2850.0,15.0,18500000.0
1,3,1,92,13,2850.0,15.0,15800000.0
1,4,3,166,10,2850.0,18.0,19500000.0
1,5,4,166,4,3500.0,16.7,100000000.0
1,6,1,77,16,2850.0,2.0,64000000.0
0,6,3,133,4,2850.0,8.5,14000000.0
1,6,4,166,4,9000.0,52.0,390000000.0
0,2,1,61,4,2850.0,10.0,22500000.0
1,3,2,166,4,2850.0,12.0,19000000.0
1,4,1,89,4,2850.0,6.0,13500000.0
1,3,2,166,4,1200.0,6.0,23000000.0
0,1,1,133,4,2850.0,8.0,6000000.0
0,4,4,50,6,2850.0,12.9,27500000.0
1,3,1,62,9,2850.0,10.0,9500000.0
0,5,2,3,5,2850.0,10.0,32000000.0
1,4,2,126,9,2200.0,8.0,23000000.0
1,4,2,92,13,2850.0,28.5,22500000.0
1,3,1,92,13,2850.0,14.0,11000000.0
1,6,3,166,4,2793.75,15.0,42500000.0
0,2,1,166,4,1142.0,6.5,23500000.0
0,3,2,166,4,1150.0,6.55,22000000.0
0,3,1,50,6,2850.0,15.0,4700000.0
0,3,1,50,6,2850.0,10.0,7500000.0
0,4,4,36,4,3200.0,10.0,102000000.0
0,3,1,105,4,2850.0,10.0,13000000.0
0,1,1,73,9,2850.0,80.0,7500000.0
0,2,1,50,6,2850.0,7.5,5350000.0
1,4,3,166,4,2850.0,10.0,28000000.0
1,4,4,166,4,4917.0,10.0,63500000.0
1,3,1,132,10,2850.0,36.0,14000000.0
1,3,2,140,11,2850.0,6.1,19000000.0
1,3,1,166,4,2850.0,10.0,25000000.0
